subject,rt,Happy,Calm,Sad,AngryStressful,Familiar,title,Condition,Track_ID,X1,ACTIVE,PERCEPTUAL,MUSICAL,SINGING,EMOTIONS,GENERAL,classical,blues,country,dancElectronica,folk,rapHipHop,soulFunk,relgious,alternative,jazz,rock,pop,heavyMetal,SoundtracksThemeSongs,familyIncome,highestFather,highestMother,melodicTraning,melodicCourses,melodicPrivate,harmonicTraning,harmonicCourses,harmonicPrivate,sightsingTraning,sightsingCourses,sightsingPrivate,instrument,age,gender,meds,listMeds,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76
13,9601,4,5,5,1,1,bambi,Lyrics,8,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,8589,1,1,1,7,1,toThisWeveCome,Melody,29,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
14,25006,4,4,4,4,1,thatsAll,Melody,31,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,27337,2,4,7,7,1,thatsAll,Lyrics,15,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,22319,1,6,8,8,8,dream,Melody,27,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,15855,2,6,8,8,1,willowSong,Lyrics,6,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,11801,5,6,6,2,1,iWishYouLove,Lyrics,12,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,10242,2,6,8,2,1,goognightMoon,Melody,25,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,11567,5,4,4,4,1,bambi,Lyrics,8,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,16571,4,3,1,7,1,owlAPussyCat,Lyrics,2,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,18030,1,4,8,2,3,theCrucifixion,Melody,21,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,13147,2,6,6,4,1,everyTimeWeSayGoodbye,Melody,23,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,8792,6,6,3,3,1,onMusic,Melody,17,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,18430,4,5,3,3,1,theCage,Lyrics,14,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,9333,1,2,1,7,1,toThisWeveCome,Melody,29,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,12444,2,2,2,8,3,noMoreMissNice,Lyrics,16,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,9840,2,5,7,2,1,dancinInTheMoonlightC,Melody,19,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,8991,6,7,4,1,1,silentMoon,Lyrics,10,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,10977,1,2,1,7,1,takeYouAb,Lyrics,4,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,12812,5,5,3,1,1,silentMoon,Melody,26,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,17822,5,5,5,5,1,owlAPussyCat,Melody,18,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,9003,8,7,5,1,3,iWishYouLove,Melody,28,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,7468,7,7,1,1,3,willowSong,Melody,22,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,12973,1,7,1,1,2,theCage,Melody,30,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,14336,9,9,1,1,8,goognightMoon,Lyrics,9,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,12393,2,2,2,8,1,toThisWeveCome,Lyrics,13,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,8088,9,9,1,1,9,dream,Lyrics,11,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,9230,8,1,1,1,8,dancinInTheMoonlightC,Lyrics,3,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,11172,3,5,8,1,9,everyTimeWeSayGoodbye,Lyrics,7,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,10353,4,5,6,5,1,theCrucifixion,Lyrics,5,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,12082,4,5,1,1,8,onMusic,Lyrics,1,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,11146,4,5,1,1,3,bambi,Melody,24,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,16492,2,2,2,2,1,noMoreMissNice,Melody,32,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
14,11305,5,5,5,5,1,takeYouAb,Melody,20,10,31,45,14,21,29,50,2,1,1,6,1,7,6,2,7,2,6,7,3,6,3,3,3,1,1,1,1,1,1,1,1,1,piano,23,female,1,none,5,1,3,2,3,3,6,1,7,5,6,5,6,6,5,5,2,5,1,1,2,4,3,1,2,5,3,2,2,1,6,2,1,7,6,2,6,7
15,26096,5,9,4,1,1,theCage,Melody,30,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,10671,7,6,1,1,1,noMoreMissNice,Melody,32,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,12953,4,5,6,1,1,iWishYouLove,Melody,28,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,9201,5,5,4,1,3,dancinInTheMoonlightC,Lyrics,3,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,11562,7,9,1,1,1,takeYouAb,Melody,20,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,12538,5,5,1,1,1,bambi,Melody,24,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,8740,1,5,5,1,1,theCrucifixion,Lyrics,5,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,7288,1,1,1,1,1,toThisWeveCome,Lyrics,13,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,8352,5,5,5,1,1,onMusic,Lyrics,1,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,6357,5,5,4,3,1,goognightMoon,Lyrics,9,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,9251,1,5,5,1,1,silentMoon,Melody,26,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,10896,1,5,5,1,1,willowSong,Melody,22,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,7715,9,9,1,1,5,dream,Lyrics,11,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,8847,5,7,3,1,1,everyTimeWeSayGoodbye,Lyrics,7,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,7852,5,5,5,5,5,owlAPussyCat,Melody,18,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,8884,5,5,5,5,5,willowSong,Lyrics,6,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,9329,5,5,5,1,7,dream,Melody,27,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,7488,5,5,5,5,7,bambi,Lyrics,8,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,9524,8,5,1,1,7,noMoreMissNice,Lyrics,16,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,8575,5,9,1,1,5,iWishYouLove,Lyrics,12,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,8303,5,5,1,1,1,dancinInTheMoonlightC,Melody,19,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,7944,5,5,1,1,1,everyTimeWeSayGoodbye,Melody,23,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,7480,1,9,1,1,1,theCage,Lyrics,14,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,5895,9,9,1,1,1,takeYouAb,Lyrics,4,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,7807,1,1,5,1,1,silentMoon,Lyrics,10,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,6968,1,1,1,1,1,thatsAll,Lyrics,15,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,7248,1,1,1,1,1,theCrucifixion,Melody,21,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,8739,1,1,1,9,1,owlAPussyCat,Lyrics,2,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,7924,1,1,1,1,3,thatsAll,Melody,31,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,9176,1,1,1,1,1,goognightMoon,Melody,25,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,7604,1,1,1,1,1,onMusic,Melody,17,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
15,7310,1,1,1,9,1,toThisWeveCome,Melody,29,11,40,36,16,22,25,60,1,4,1,1,1,6,1,6,1,1,1,6,1,1,1,2,5,1,1,1,1,1,1,1,1,1,none,19,FEMALE,1,NONE,7,1,4,7,7,4,1,2,7,6,6,7,4,4,5,1,2,1,4,7,1,1,1,1,1,1,7,1,1,1,6,5,3,1,7,4,4,6
16,21072,6,2,4,2,1,takeYouAb,Lyrics,4,12,37,44,34,13,28,64,5,5,1,6,3,6,3,2,5,5,5,6,1,7,5,8,8,1,1,1,1,1,1,1,1,1,piano,22,MALE,1,No,5,2,5,6,3,6,6,1,3,5,5,5,5,4,6,6,3,5,5,4,6,5,6,6,2,2,3,1,2,2,2,1,5,5,6,3,3,6
16,15384,5,8,4,2,3,silentMoon,Lyrics,10,12,37,44,34,13,28,64,5,5,1,6,3,6,3,2,5,5,5,6,1,7,5,8,8,1,1,1,1,1,1,1,1,1,piano,22,MALE,1,No,5,2,5,6,3,6,6,1,3,5,5,5,5,4,6,6,3,5,5,4,6,5,6,6,2,2,3,1,2,2,2,1,5,5,6,3,3,6
16,18908,4,6,6,2,1,goognightMoon,Melody,25,12,37,44,34,13,28,64,5,5,1,6,3,6,3,2,5,5,5,6,1,7,5,8,8,1,1,1,1,1,1,1,1,1,piano,22,MALE,1,No,5,2,5,6,3,6,6,1,3,5,5,5,5,4,6,6,3,5,5,4,6,5,6,6,2,2,3,1,2,2,2,1,5,5,6,3,3,6
16,16484,5,7,5,2,7,dream,Melody,27,12,37,44,34,13,28,64,5,5,1,6,3,6,3,2,5,5,5,6,1,7,5,8,8,1,1,1,1,1,1,1,1,1,piano,22,MALE,1,No,5,2,5,6,3,6,6,1,3,5,5,5,5,4,6,6,3,5,5,4,6,5,6,6,2,2,3,1,2,2,2,1,5,5,6,3,3,6
16,21776,6,2,3,3,1,owlAPussyCat,Lyrics,2,12,37,44,34,13,28,64,5,5,1,6,3,6,3,2,5,5,5,6,1,7,5,8,8,1,1,1,1,1,1,1,1,1,piano,22,MALE,1,No,5,2,5,6,3,6,6,1,3,5,5,5,5,4,6,6,3,5,5,4,6,5,6,6,2,2,3,1,2,2,2,1,5,5,6,3,3,6
16,18212,3,3,8,7,1,theCage,Lyrics,14,12,37,44,34,13,28,64,5,5,1,6,3,6,3,2,5,5,5,6,1,7,5,8,8,1,1,1,1,1,1,1,1,1,piano,22,MALE,1,No,5,2,5,6,3,6,6,1,3,5,5,5,5,4,6,6,3,5,5,4,6,5,6,6,2,2,3,1,2,2,2,1,5,5,6,3,3,6
16,13022,1,1,6,9,3,toThisWeveCome,Melody,29,12,37,44,34,13,28,64,5,5,1,6,3,6,3,2,5,5,5,6,1,7,5,8,8,1,1,1,1,1,1,1,1,1,piano,22,MALE,1,No,5,2,5,6,3,6,6,1,3,5,5,5,5,4,6,6,3,5,5,4,6,5,6,6,2,2,3,1,2,2,2,1,5,5,6,3,3,6
